Usage,Image name,predominant_emotion_index
Training,fer0001845.png,0
Training,fer0001846.png,1
Training,fer0001847.png,4
Training,fer0001848.png,1
Training,fer0001853.png,3
Training,fer0001854.png,4
Training,fer0001855.png,3
Training,fer0001857.png,2
Training,fer0001862.png,2
Training,fer0001864.png,1
Training,fer0001868.png,1
Training,fer0001870.png,2
Training,fer0001871.png,2
Training,fer0001872.png,1
Training,fer0001875.png,3
Training,fer0001876.png,2
Training,fer0001877.png,0
Training,fer0001878.png,0
Training,fer0001880.png,1
Training,fer0001881.png,0
Training,fer0001882.png,0
Training,fer0001886.png,1
Training,fer0001887.png,4
Training,fer0001888.png,0
Training,fer0001891.png,1
Training,fer0001892.png,0
Training,fer0001894.png,3
Training,fer0001897.png,0
Training,fer0001898.png,1
Training,fer0001901.png,4
Training,fer0001902.png,2
Training,fer0001904.png,0
Training,fer0001905.png,0
Training,fer0001906.png,4
Training,fer0001907.png,0
Training,fer0001908.png,4
Training,fer0001909.png,2
Training,fer0001912.png,2
Training,fer0001914.png,1
Training,fer0001916.png,0
Training,fer0001917.png,1
Training,fer0001920.png,1
Training,fer0001922.png,4
Training,fer0001924.png,0
Training,fer0001925.png,3
Training,fer0001928.png,3
Training,fer0001929.png,3
Training,fer0001933.png,3
Training,fer0001934.png,1
Training,fer0001935.png,3
Training,fer0001939.png,2
Training,fer0001943.png,2
Training,fer0001945.png,3
Training,fer0001949.png,3
Training,fer0001950.png,2
Training,fer0001951.png,1
Training,fer0001954.png,2
Training,fer0001955.png,2
Training,fer0001956.png,0
Training,fer0001957.png,0
Training,fer0001958.png,2
Training,fer0001960.png,2
Training,fer0001962.png,0
Training,fer0001964.png,4
Training,fer0001965.png,3
Training,fer0001971.png,3
Training,fer0001972.png,1
Training,fer0001974.png,0
Training,fer0001975.png,2
Training,fer0001979.png,3
Training,fer0001980.png,1
Training,fer0001981.png,4
Training,fer0001982.png,3
Training,fer0001983.png,3
Training,fer0001985.png,0
Training,fer0001986.png,0
Training,fer0001987.png,0
Training,fer0001989.png,0
Training,fer0001990.png,2
Training,fer0001992.png,4
Training,fer0001994.png,4
Training,fer0001997.png,2
Training,fer0001999.png,1
Training,fer0002000.png,3
Training,fer0002003.png,3
Training,fer0002005.png,3
Training,fer0002009.png,0
Training,fer0002013.png,2
Training,fer0002015.png,3
Training,fer0002016.png,2
Training,fer0002025.png,1
Training,fer0002026.png,3
Training,fer0002030.png,2
Training,fer0002032.png,2
Training,fer0002033.png,3
Training,fer0002034.png,1
Training,fer0002037.png,3
Training,fer0002038.png,1
Training,fer0002039.png,2
Training,fer0002041.png,1
Training,fer0002043.png,1
Training,fer0002045.png,3
Training,fer0002046.png,3
Training,fer0002048.png,3
Training,fer0002053.png,4
Training,fer0002054.png,4
Training,fer0002058.png,3
Training,fer0002060.png,1
Training,fer0002061.png,1
Training,fer0002062.png,1
Training,fer0002064.png,0
Training,fer0002066.png,1
Training,fer0002067.png,4
Training,fer0002069.png,2
Training,fer0002070.png,1
Training,fer0002073.png,1
Training,fer0002074.png,3
Training,fer0002076.png,4
Training,fer0002079.png,3
Training,fer0002080.png,1
Training,fer0002082.png,4
Training,fer0002083.png,0
Training,fer0002084.png,3
Training,fer0002085.png,1
Training,fer0002086.png,2
Training,fer0002087.png,2
Training,fer0002088.png,2
Training,fer0002089.png,0
Training,fer0002090.png,0
Training,fer0002091.png,0
Training,fer0002092.png,0
Training,fer0002094.png,3
Training,fer0002096.png,2
Training,fer0002097.png,4
Training,fer0002098.png,3
Training,fer0002100.png,4
Training,fer0002102.png,0
Training,fer0002103.png,3
Training,fer0002105.png,4
Training,fer0002107.png,0
Training,fer0002109.png,0
Training,fer0002111.png,1
Training,fer0002114.png,4
Training,fer0002116.png,2
Training,fer0002118.png,3
Training,fer0002119.png,0
Training,fer0002123.png,4
Training,fer0002125.png,0
Training,fer0002126.png,0
Training,fer0002127.png,2
Training,fer0002133.png,1
Training,fer0002134.png,1
Training,fer0002136.png,3
Training,fer0002137.png,2
Training,fer0002140.png,0
Training,fer0002141.png,1
Training,fer0002143.png,2
Training,fer0002144.png,3
Training,fer0002145.png,4
Training,fer0002146.png,0
Training,fer0002148.png,4
Training,fer0002151.png,4
Training,fer0002152.png,0
Training,fer0002156.png,1
Training,fer0002161.png,2
Training,fer0002162.png,4
Training,fer0002163.png,0
Training,fer0002164.png,1
Training,fer0002168.png,0
Training,fer0002169.png,2
Training,fer0002170.png,3
Training,fer0002172.png,3
Training,fer0002174.png,2
Training,fer0002179.png,3
Training,fer0002180.png,1
Training,fer0002181.png,4
Training,fer0002182.png,1
Training,fer0002184.png,2
Training,fer0002185.png,3
Training,fer0002189.png,4
Training,fer0002191.png,2
Training,fer0002192.png,0
Training,fer0002196.png,2
Training,fer0002197.png,0
Training,fer0002200.png,1
Training,fer0002203.png,0
Training,fer0002204.png,3
Training,fer0002208.png,1
Training,fer0002211.png,0
Training,fer0002212.png,0
Training,fer0002213.png,3
Training,fer0002215.png,1
Training,fer0002216.png,4
Training,fer0002217.png,0
Training,fer0002218.png,1
Training,fer0002219.png,0
Training,fer0002221.png,3
Training,fer0002222.png,3
Training,fer0002223.png,0
Training,fer0002225.png,4
Training,fer0002226.png,3
Training,fer0002227.png,1
Training,fer0002229.png,4
Training,fer0002230.png,2
Training,fer0002232.png,0
Training,fer0002234.png,3
Training,fer0002235.png,0
Training,fer0002236.png,1
Training,fer0002237.png,3
Training,fer0002240.png,3
Training,fer0002241.png,2
Training,fer0002243.png,4
Training,fer0002244.png,0
Training,fer0002245.png,4
Training,fer0002247.png,3
Training,fer0002251.png,3
Training,fer0002252.png,0
Training,fer0002254.png,0
Training,fer0002255.png,2
Training,fer0002256.png,4
Training,fer0002261.png,4
Training,fer0002262.png,2
Training,fer0002264.png,3
Training,fer0002265.png,2
Training,fer0002268.png,1
Training,fer0002269.png,0
Training,fer0002271.png,4
Training,fer0002272.png,0
Training,fer0002273.png,2
Training,fer0002276.png,3
Training,fer0002278.png,1
Training,fer0002279.png,2
Training,fer0002280.png,1
Training,fer0002282.png,1
Training,fer0002283.png,1
Training,fer0002284.png,3
Training,fer0002285.png,4
Training,fer0002286.png,4
Training,fer0002287.png,2
Training,fer0002290.png,0
Training,fer0002293.png,2
Training,fer0002295.png,0
Training,fer0002296.png,2
Training,fer0002297.png,4
Training,fer0002298.png,2
Training,fer0002299.png,0
Training,fer0002300.png,0
Training,fer0002301.png,1
Training,fer0002303.png,1
Training,fer0002304.png,1
Training,fer0002305.png,2
Training,fer0002307.png,1
Training,fer0002308.png,3
Training,fer0002310.png,4
Training,fer0002311.png,4
Training,fer0002315.png,4
Training,fer0002317.png,3
Training,fer0002320.png,2
Training,fer0002321.png,0
Training,fer0002322.png,2
Training,fer0002324.png,1
Training,fer0002325.png,4
Training,fer0002326.png,2
Training,fer0002328.png,4
Training,fer0002329.png,2
Training,fer0002331.png,1
Training,fer0002332.png,2
Training,fer0002333.png,0
Training,fer0002336.png,2
Training,fer0002337.png,1
Training,fer0002338.png,3
Training,fer0002339.png,1
Training,fer0002340.png,3
Training,fer0002341.png,3
Training,fer0002343.png,3
Training,fer0002345.png,2
Training,fer0002346.png,1
Training,fer0002347.png,2
Training,fer0002348.png,2
Training,fer0002350.png,4
Training,fer0002352.png,0
Training,fer0002353.png,4
Training,fer0002357.png,1
Training,fer0002358.png,3
Training,fer0002359.png,0
Training,fer0002361.png,3
Training,fer0002364.png,3
Training,fer0002365.png,0
Training,fer0002367.png,0
Training,fer0002368.png,3
Training,fer0002371.png,3
Training,fer0002372.png,0
Training,fer0002373.png,1
Training,fer0002375.png,0
Training,fer0002377.png,0
Training,fer0002382.png,0
Training,fer0002386.png,2
Training,fer0002387.png,4
Training,fer0002388.png,2
Training,fer0002389.png,2
Training,fer0002390.png,4
Training,fer0002391.png,1
Training,fer0002392.png,4
Training,fer0002394.png,4
Training,fer0002395.png,4
Training,fer0002398.png,0
Training,fer0002400.png,2
Training,fer0002402.png,0
Training,fer0002403.png,3
Training,fer0002404.png,3
Training,fer0002405.png,1
Training,fer0002408.png,3
Training,fer0002410.png,0
Training,fer0002411.png,0
Training,fer0002413.png,0
Training,fer0002414.png,0
Training,fer0002418.png,1
Training,fer0002421.png,4
Training,fer0002423.png,3
Training,fer0002424.png,3
Training,fer0002426.png,2
Training,fer0002427.png,3
Training,fer0002428.png,1
Training,fer0002429.png,0
Training,fer0002430.png,2
Training,fer0002431.png,1
Training,fer0002433.png,1
Training,fer0002434.png,2
Training,fer0002436.png,0
Training,fer0002437.png,3
Training,fer0002440.png,1
Training,fer0002441.png,2
Training,fer0002442.png,3
Training,fer0002445.png,0
Training,fer0002446.png,1
Training,fer0002451.png,4
Training,fer0002452.png,1
Training,fer0002453.png,0
Training,fer0002455.png,0
Training,fer0002457.png,2
Training,fer0002458.png,3
Training,fer0002460.png,1
Training,fer0002462.png,2
Training,fer0002463.png,3
Training,fer0002465.png,3
Training,fer0002467.png,0
Training,fer0002469.png,1
Training,fer0002471.png,2
Training,fer0002472.png,3
Training,fer0002476.png,2
Training,fer0002477.png,2
Training,fer0002481.png,0
Training,fer0002482.png,4
Training,fer0002483.png,4
Training,fer0002484.png,0
Training,fer0002487.png,0
Training,fer0002489.png,0
Training,fer0002490.png,1
Training,fer0002491.png,2
Training,fer0002492.png,0
Training,fer0002493.png,0
Training,fer0002495.png,3
Training,fer0002496.png,3
Training,fer0002499.png,4
Training,fer0002501.png,1
Training,fer0002502.png,1
Training,fer0002503.png,1
Training,fer0002505.png,1
Training,fer0002506.png,0
Training,fer0002507.png,4
Training,fer0002508.png,0
Training,fer0002509.png,0
Training,fer0002510.png,3
Training,fer0002511.png,3
Training,fer0002513.png,4
Training,fer0002515.png,2
Training,fer0002516.png,3
Training,fer0002517.png,1
Training,fer0002518.png,1
Training,fer0002520.png,0
Training,fer0002522.png,0
Training,fer0002525.png,2
Training,fer0002526.png,0
Training,fer0002527.png,1
Training,fer0002529.png,1
Training,fer0002534.png,0
Training,fer0002538.png,3
Training,fer0002539.png,1
Training,fer0002540.png,3
Training,fer0002541.png,4
Training,fer0002542.png,3
Training,fer0002543.png,1
Training,fer0002544.png,2
Training,fer0002548.png,3
Training,fer0002549.png,0
Training,fer0002551.png,0
Training,fer0002552.png,1
Training,fer0002553.png,4
Training,fer0002554.png,4
Training,fer0002557.png,1
Training,fer0002560.png,0
Training,fer0002562.png,0
Training,fer0002563.png,4
Training,fer0002564.png,3
Training,fer0002565.png,3
Training,fer0002567.png,4
Training,fer0002568.png,3
Training,fer0002570.png,3
Training,fer0002571.png,0
Training,fer0002572.png,3
Training,fer0002573.png,0
Training,fer0002575.png,0
Training,fer0002576.png,0
Training,fer0002577.png,0
Training,fer0002578.png,0
Training,fer0002581.png,0
Training,fer0002583.png,4
Training,fer0002586.png,3
Training,fer0002588.png,3
Training,fer0002589.png,3
Training,fer0002590.png,4
Training,fer0002592.png,2
Training,fer0002593.png,1
Training,fer0002596.png,0
Training,fer0002600.png,1
Training,fer0002601.png,0
Training,fer0002602.png,1
Training,fer0002604.png,0
Training,fer0002606.png,1
Training,fer0002608.png,1
Training,fer0002610.png,4
Training,fer0002612.png,2
Training,fer0002613.png,0
Training,fer0002614.png,3
Training,fer0002617.png,3
Training,fer0002618.png,2
Training,fer0002619.png,4
Training,fer0002620.png,3
Training,fer0002622.png,0
Training,fer0002623.png,2
Training,fer0002624.png,3
Training,fer0002625.png,1
Training,fer0002626.png,0
Training,fer0002628.png,1
Training,fer0002629.png,0
Training,fer0002631.png,3
Training,fer0002632.png,1
Training,fer0002635.png,2
Training,fer0002638.png,1
Training,fer0002640.png,2
Training,fer0002641.png,1
Training,fer0002643.png,1
Training,fer0002644.png,0
Training,fer0002647.png,0
Training,fer0002650.png,4
Training,fer0002656.png,0
Training,fer0002657.png,0
Training,fer0002658.png,3
Training,fer0002659.png,0
Training,fer0002660.png,0
Training,fer0002663.png,0
Training,fer0002664.png,4
Training,fer0002665.png,0
Training,fer0002668.png,4
Training,fer0002671.png,4
Training,fer0002672.png,3
Training,fer0002677.png,3
Training,fer0002678.png,3
Training,fer0002679.png,3
Training,fer0002680.png,2
Training,fer0002681.png,1
Training,fer0002684.png,0
Training,fer0002686.png,1
Training,fer0002687.png,2
Training,fer0002689.png,0
Training,fer0002691.png,4
Training,fer0002692.png,1
Training,fer0002693.png,2
Training,fer0002696.png,0
Training,fer0002697.png,1
Training,fer0002698.png,1
Training,fer0002699.png,2
Training,fer0002700.png,4
Training,fer0002703.png,3
Training,fer0002708.png,4
Training,fer0002709.png,0
Training,fer0002710.png,3
Training,fer0002712.png,2
Training,fer0002713.png,0
Training,fer0002714.png,3
Training,fer0002715.png,3
Training,fer0002716.png,2
Training,fer0002718.png,2
Training,fer0002719.png,1
Training,fer0002720.png,3
Training,fer0002722.png,3
Training,fer0002727.png,3
Training,fer0002728.png,3
Training,fer0002729.png,0
Training,fer0002730.png,0
Training,fer0002731.png,4
Training,fer0002732.png,2
Training,fer0002733.png,0
Training,fer0002736.png,0
Training,fer0002737.png,0
Training,fer0002740.png,2
Training,fer0002744.png,0
Training,fer0002745.png,4
Training,fer0002747.png,3
Training,fer0002748.png,0
Training,fer0002750.png,1
Training,fer0002751.png,2
Training,fer0002752.png,1
Training,fer0002753.png,1
Training,fer0002754.png,2
Training,fer0002755.png,2
Training,fer0002756.png,0
Training,fer0002758.png,4
Training,fer0002763.png,1
Training,fer0002764.png,1
Training,fer0002766.png,4
Training,fer0002767.png,1
Training,fer0002768.png,0
Training,fer0002776.png,3
Training,fer0002777.png,3
Training,fer0002778.png,3
Training,fer0002779.png,1
Training,fer0002782.png,0
Training,fer0002783.png,3
Training,fer0002785.png,0
Training,fer0002786.png,1
Training,fer0002787.png,4
Training,fer0002788.png,3
Training,fer0002793.png,3
Training,fer0002795.png,4
Training,fer0002796.png,0
Training,fer0002798.png,3
Training,fer0002800.png,2
Training,fer0002801.png,1
Training,fer0002802.png,1
Training,fer0002803.png,1
Training,fer0002805.png,1
Training,fer0002806.png,1
Training,fer0002807.png,3
Training,fer0002809.png,4
Training,fer0002813.png,2
Training,fer0002814.png,0
Training,fer0002817.png,0
Training,fer0002819.png,1
Training,fer0002821.png,0
Training,fer0002822.png,3
Training,fer0002823.png,2
Training,fer0002825.png,4
Training,fer0002826.png,3
Training,fer0002827.png,2
Training,fer0002828.png,0
Training,fer0002830.png,2
Training,fer0002832.png,2
Training,fer0002834.png,0
Training,fer0002836.png,2
Training,fer0002838.png,4
Training,fer0002839.png,4
Training,fer0002841.png,2
Training,fer0002842.png,4
Training,fer0002843.png,0
Training,fer0002844.png,1
Training,fer0002845.png,0
Training,fer0002848.png,2
Training,fer0002849.png,1
Training,fer0002850.png,0
Training,fer0002852.png,1
Training,fer0002853.png,0
Training,fer0002854.png,1
Training,fer0002855.png,0
Training,fer0002856.png,1
Training,fer0002858.png,3
Training,fer0002860.png,0
Training,fer0002861.png,1
Training,fer0002863.png,3
Training,fer0002865.png,1
Training,fer0002866.png,0
Training,fer0002868.png,0
Training,fer0002869.png,0
Training,fer0002871.png,0
Training,fer0002873.png,2
Training,fer0002874.png,3
Training,fer0002875.png,1
Training,fer0002876.png,4
Training,fer0002877.png,0
Training,fer0002878.png,2
Training,fer0002879.png,4
Training,fer0002882.png,0
Training,fer0002886.png,2
Training,fer0002888.png,0
Training,fer0002889.png,2
Training,fer0002891.png,3
Training,fer0002892.png,4
Training,fer0002893.png,1
Training,fer0002894.png,2
Training,fer0002897.png,0
Training,fer0002898.png,0
Training,fer0002901.png,4
Training,fer0002902.png,2
Training,fer0002907.png,0
Training,fer0002910.png,3
Training,fer0002914.png,4
Training,fer0002916.png,0
Training,fer0002917.png,1
Training,fer0002918.png,3
Training,fer0002919.png,1
Training,fer0002920.png,4
Training,fer0002921.png,0
Training,fer0002923.png,3
Training,fer0002924.png,3
Training,fer0002927.png,0
Training,fer0002931.png,2
Training,fer0002932.png,3
Training,fer0002933.png,1
Training,fer0002935.png,3
Training,fer0002938.png,3
Training,fer0002940.png,0
Training,fer0002941.png,2
Training,fer0002942.png,1
Training,fer0002944.png,4
Training,fer0002947.png,3
Training,fer0002948.png,0
Training,fer0002951.png,2
Training,fer0002952.png,0
Training,fer0002954.png,4
Training,fer0002956.png,1
Training,fer0002957.png,3
Training,fer0002958.png,2
Training,fer0002959.png,3
Training,fer0002961.png,3
Training,fer0002963.png,1
Training,fer0002965.png,2
Training,fer0002968.png,0
Training,fer0002969.png,0
Training,fer0002970.png,4
Training,fer0002971.png,4
Training,fer0002972.png,0
Training,fer0002974.png,1
Training,fer0002977.png,3
Training,fer0002979.png,0
Training,fer0002980.png,1
Training,fer0002982.png,4
Training,fer0002983.png,2
Training,fer0002984.png,3
Training,fer0002986.png,1
Training,fer0002988.png,2
Training,fer0002989.png,3
Training,fer0002991.png,3
Training,fer0002992.png,2
Training,fer0002994.png,0
Training,fer0002995.png,1
Training,fer0002997.png,2
